x,y
49.29633994,1
49.33248096,1
49.36862197,1
49.40476298,1
49.44090399,1
49.477045,1
49.51318601,1
49.54932703,1
49.58546804,1
49.62160905,1
49.65775006,1
49.69389107,1
49.73003208,1
49.7661731,1
49.80231411,1
49.83845512,1
49.87459613,1
49.91073714,1
49.94687815,1
49.98301917,1
50.01916018,1
50.05530119,1
50.0914422,1
50.12758321,1
50.16372422,1
50.19986524,1
50.23600625,1
50.27214726,1
50.30828827,1
50.34442928,1
50.38057029,1
50.41671131,1
50.45285232,1
50.48899333,1
50.52513434,1
50.56127535,1
50.59741636,1
50.63355738,1
50.66969839,1
50.7058394,1
50.74198041,1
50.77812142,1
50.81426243,1
50.85040345,1
50.88654446,1
50.92268547,1
50.95882648,1
50.99496749,1
51.0311085,1
51.06724952,1
51.10339053,1
51.13953154,1
51.17567255,1
51.21181356,1
51.24795457,1
51.28409559,1
51.3202366,1
51.35637761,1
51.39251862,1
51.42865963,1
51.46480064,1
51.50094166,1
51.53708267,1
51.57322368,1
51.60936469,1
51.6455057,1
51.68164672,1
51.71778773,1
51.75392874,1
51.79006975,1
51.82621076,1
51.86235177,1
51.89849279,1
51.9346338,1
51.97077481,1
52.00691582,1
52.04305683,1
52.07919784,1
52.11533886,1
52.15147987,1
52.18762088,1
52.22376189,1
52.2599029,1
52.29604391,1
52.33218493,1
52.36832594,1
52.40446695,1
52.44060796,1
52.47674897,1
52.51288998,1
52.549031,1
52.58517201,1
52.62131302,1
52.65745403,1
52.69359504,1
52.72973605,1
52.76587707,1
52.80201808,1
52.83815909,1
52.8743001,1
52.91044111,1
52.94658212,1
52.98272314,1
53.01886415,1
53.05500516,1
53.09114617,1
53.12728718,1
53.16342819,1
53.19956921,1
53.23571022,1
53.27185123,1
53.30799224,1
53.34413325,1
53.38027426,1
53.41641528,1
53.45255629,1
53.4886973,1
53.52483831,1
53.56097932,1
53.59712033,1
53.63326135,1
53.66940236,1
53.70554337,1
53.74168438,1
53.77782539,1
53.8139664,1
53.85010742,1
53.88624843,1
53.92238944,1
53.95853045,1
53.99467146,1
54.03081247,1
54.06695349,1
54.1030945,1
54.13923551,1
54.17537652,1
54.21151753,1
54.24765854,1
54.28379956,1
54.31994057,1
54.35608158,1
54.39222259,1
54.4283636,1
54.46450462,1
54.50064563,1
54.53678664,1
54.57292765,1
54.60906866,1
54.64520967,1
54.68135069,1
54.7174917,1
54.75363271,1
54.78977372,1
54.82591473,1
54.86205574,1
54.89819676,1
54.93433777,1
54.97047878,1
55.00661979,1
55.0427608,1
55.07890181,1
55.11504283,1
55.15118384,1
55.18732485,1
55.22346586,1
55.25960687,1
55.29574788,1
55.3318889,1
55.36802991,1
55.40417092,1
55.44031193,1
55.47645294,1
55.51259395,1
55.54873497,1
55.58487598,1
55.62101699,1
55.657158,1
55.69329901,1
55.72944002,1
55.76558104,1
55.80172205,1
55.83786306,1
55.87400407,1
55.91014508,1
55.94628609,1
55.98242711,1
56.01856812,1
56.05470913,1
56.09085014,1
56.12699115,1
56.16313216,1
56.19927318,1
56.23541419,1
56.2715552,1
56.30769621,1
56.34383722,1
56.37997823,1
56.41611925,1
56.45226026,1
56.48840127,1
56.52454228,1
56.56068329,1
56.5968243,1
56.63296532,1
56.66910633,1
56.70524734,1
56.74138835,1
56.77752936,1
56.81367037,1
56.84981139,1
56.8859524,1
56.92209341,1
56.95823442,1
56.99437543,1
57.03051644,1
57.06665746,1
57.10279847,1
57.13893948,1
57.17508049,1
57.2112215,1
57.24736252,1
57.28350353,1
57.31964454,1
57.35578555,1
57.39192656,1
57.42806757,1
57.46420859,1
57.5003496,1
57.53649061,1
57.57263162,1
57.60877263,1
57.64491364,1
57.68105466,1
57.71719567,1
57.75333668,1
57.78947769,1
57.8256187,1
57.86175971,1
57.89790073,1
57.93404174,1
57.97018275,1
58.00632376,1
58.04246477,1
58.07860578,1
58.1147468,1
58.15088781,1
58.18702882,1
58.22316983,1
58.25931084,1
58.29545185,1
58.33159287,1
58.36773388,1
58.40387489,1
58.4400159,1
58.47615691,1
58.51229792,1
58.54843894,1
58.58457995,1
58.62072096,1
58.65686197,1
58.69300298,1
58.72914399,1
58.76528501,1
58.80142602,1
58.83756703,1
58.87370804,1
58.90984905,1
58.94599006,1
58.98213108,1
59.01827209,1
59.0544131,1
59.09055411,1
59.12669512,1
59.16283613,1
59.19897715,1
59.23511816,1
59.27125917,1
59.30740018,1
59.34354119,1
59.3796822,1
59.41582322,1
59.45196423,1
59.48810524,1
59.52424625,1
59.56038726,1
59.59652827,1
59.63266929,1
59.6688103,1
59.70495131,1
59.74109232,1
59.77723333,1
